Week,Team,Position,PID,Player
12,TJ,DB,7956,Antoine Bethea
12,TJ,DL,28476,Danielle Hunter
12,TJ,DL,8827,Calais Campbell
12,TJ,LB,28472,Jordan Hicks
12,TJ,LB,8288,Paul Posluszny
12,TJ,LB,26238,Vontaze Burfict
12,TJ,BN,9278,Malcolm Jenkins
12,TJ,BN,25787,Demario Davis
12,TJ,IR,8261,Adrian Peterson
12,MW,QB,29369,Dak Prescott
12,MW,WR,8813,Jordy Nelson
12,MW,WR,27556,Kelvin Benjamin
12,MW,RB,28398,Todd Gurley
12,MW,RB,29384,Jordan Howard
12,MW,TE,7924,Delanie Walker
12,MW,W/R/T,29249,Corey Coleman
12,MW,BN,8926,Tim Hightower
12,MW,BN,28691,Tyrell Williams
12,MW,BN,27618,Donte Moncrief
12,MW,BN,25711,Andrew Luck
12,MW,K,7867,Stephen Gostkowski
12,MW,DB,29251,Keanu Neal
12,MW,DB,29286,Su'a Cravens
12,MW,DB,24941,Richard Sherman
12,MW,DL,23977,Ndamukong Suh
12,MW,DL,27574,Stephon Tuitt
12,MW,LB,26653,Alec Ogletree
12,MW,LB,29285,Deion Jones
12,MW,LB,27986,Zachary Orr
12,MW,BN,28497,Clayton Geathers
12,MW,BN,25719,Luke Kuechly
12,MW,BN,28406,Marcus Peters
12,MW,BN,25735,Dont'a Hightower
12,MW,IR,24603,Barry Church
12,JC,QB,25785,Russell Wilson
12,JC,WR,27540,Odell Beckham Jr.
12,JC,WR,9496,Julian Edelman
12,JC,RB,28014,Isaiah Crowell
12,JC,RB,8821,Matt Forte
12,JC,TE,26708,Jordan Reed
12,JC,W/R/T,29274,Sterling Shepard
12,JC,BN,28424,T.J. Yeldon
12,JC,BN,24822,Andy Dalton
12,JC,BN,24830,Kyle Rudolph
12,JC,BN,26060,Cole Beasley
12,JC,BN,25810,Travis Benjamin
12,JC,BN,26684,Eddie Lacy
12,JC,K,7505,Nick Novak
12,JC,DB,26694,T.J. McDonald
12,JC,DB,25749,Janoris Jenkins
12,JC,DB,27555,Deone Bucannon
12,JC,DL,8869,Cliff Avril
12,JC,DL,7883,Kyle Williams
12,JC,LB,25029,Malcolm Smith
12,JC,LB,25689,Craig Robertson
12,JC,LB,24886,K.J. Wright
12,JC,BN,24857,Justin Houston
12,JC,BN,26683,Robert Alford
12,JC,IR,27532,Sammy Watkins
12,BT,QB,6760,Eli Manning
12,BT,WR,24171,Antonio Brown
12,BT,WR,25105,Doug Baldwin
12,BT,RB,28537,Jay Ajayi
12,BT,RB,26671,Le'Veon Bell
12,BT,TE,24070,Jimmy Graham
12,BT,W/R/T,26822,Theo Riddick
12,BT,BN,8780,Matt Ryan
12,BT,BN,29281,Michael Thomas
12,BT,BN,29370,Devontae Booker
12,BT,BN,28461,Tevin Coleman
12,BT,K,26534,Justin Tucker
12,BT,DB,26356,Rodney McLeod
12,BT,DB,25739,Harrison Smith
12,BT,DB,24880,Chris Conte
12,BT,DL,23988,Brandon Graham
12,BT,DL,27533,Khalil Mack
12,BT,LB,27672,Telvin Smith
12,BT,LB,25815,Nigel Bradham
12,BT,LB,27203,Will Compton
12,BT,BN,9467,Jason McCourty
12,BT,BN,27529,Jadeveon Clowney
12,BT,BN,28433,Eric Kendricks
12,BT,BN,26692,Tyrann Mathieu
12,CR,QB,5479,Drew Brees
12,CR,WR,27589,Allen Robinson
12,CR,WR,24035,Golden Tate
12,CR,RB,9514,Rashad Jennings
12,CR,RB,28714,Thomas Rawls
12,CR,TE,24017,Rob Gronkowski
12,CR,W/R/T,26631,Tavon Austin
12,CR,BN,28465,Duke Johnson Jr.
12,CR,BN,24791,A.J. Green
12,CR,BN,7241,Frank Gore
12,CR,BN,25812,Kirk Cousins
12,CR,BN,6663,Antonio Gates
12,CR,K,9066,Stephen Hauschka
12,CR,DB,27549,Ha Ha Clinton-Dix
12,CR,DB,25090,Ron Parker
12,CR,DB,9298,Patrick Chung
12,CR,DL,24095,Geno Atkins
12,CR,DL,9535,Chris Baker
12,CR,LB,7191,Derrick Johnson
12,CR,LB,8269,Lawrence Timmons
12,CR,LB,24789,Von Miller
12,CR,BN,25697,Jerrell Freeman
12,CR,BN,24013,T.J. Ward
12,CR,BN,26628,Ezekiel Ansah
12,CR,IR,24139,Reshad Jones
