Week,Team,Position,PID,Player
12,MW,BN,24857,Justin Houston
12,MW,IR,8813,Jordy Nelson
12,JC,QB,24822,Andy Dalton
12,JC,WR,27540,Odell Beckham Jr.
12,JC,WR,25810,Travis Benjamin
12,JC,RB,24858,DeMarco Murray
12,JC,RB,27709,Alfred Blue
12,JC,TE,8907,Gary Barnidge
12,JC,W/R/T,27532,Sammy Watkins
12,JC,BN,27658,James White
12,JC,BN,8266,Marshawn Lynch
12,JC,BN,8332,James Jones
12,JC,BN,25802,T.Y. Hilton
12,JC,BN,28026,Willie Snead
12,JC,BN,4256,Peyton Manning
12,JC,K,7867,Stephen Gostkowski
12,JC,DB,24603,Barry Church
12,JC,DB,27555,Deone Bucannon
12,JC,DB,7773,Johnathan Joseph
12,JC,DL,25782,Olivier Vernon
12,JC,DL,8869,Cliff Avril
12,JC,LB,25757,Bobby Wagner
12,JC,LB,6798,Daryl Smith
12,JC,LB,7783,D'Qwell Jackson
12,JC,BN,28512,Kwon Alexander
12,JC,BN,8793,Dominique Rodgers-Cromartie
12,BT,QB,6770,Ben Roethlisberger
12,BT,WR,27618,Donte Moncrief
12,BT,WR,27646,Martavis Bryant
12,BT,RB,25777,Ronnie Hillman
12,BT,RB,28483,Matt Jones
12,BT,TE,24916,Julius Thomas
12,BT,W/R/T,25105,Doug Baldwin
12,BT,BN,27564,Derek Carr
12,BT,BN,9037,Danny Amendola
12,BT,BN,9496,Julian Edelman
12,BT,BN,26671,Le'Veon Bell
12,BT,BN,26699,Keenan Allen
12,BT,K,26534,Justin Tucker
12,BT,DB,24880,Chris Conte
12,BT,DB,26692,Tyrann Mathieu
12,BT,DB,4271,Charles Woodson
12,BT,DL,27541,Aaron Donald
12,BT,DL,24817,Muhammad Wilkerson
12,BT,LB,8301,David Harris
12,BT,LB,27533,Khalil Mack
12,BT,LB,28419,Stephone Anthony
12,BT,BN,9568,Michael Bennett
12,BT,BN,24952,Pernell McPhee
12,BT,BN,8797,Aqib Talib
12,BT,IR,24936,Dion Lewis
12,CR,QB,5479,Drew Brees
12,CR,WR,27589,Allen Robinson
12,CR,WR,27548,Brandin Cooks
12,CR,RB,28424,T.J. Yeldon
12,CR,RB,28714,Thomas Rawls
12,CR,TE,24017,Rob Gronkowski
12,CR,W/R/T,8781,Darren McFadden
12,CR,BN,24318,LeGarrette Blount
12,CR,BN,26804,Latavius Murray
12,CR,BN,26631,Tavon Austin
12,CR,BN,9265,Matthew Stafford
12,CR,BN,25711,Andrew Luck
12,CR,K,9066,Steven Hauschka
12,CR,DB,9278,Malcolm Jenkins
12,CR,DB,24806,Prince Amukamara
12,CR,DB,24013,T.J. Ward
12,CR,DL,26628,Ezekiel Ansah
12,CR,DL,28396,Vic Beasley Jr.
12,CR,LB,9290,Clay Matthews
12,CR,LB,24789,Von Miller
12,CR,LB,7769,Tamba Hali
12,CR,BN,23989,Earl Thomas
12,CR,BN,27543,Ryan Shazier
12,CR,BN,8269,Lawrence Timmons
